65	191	104.500	0.898	
65	190	104.500	0.898	
65	192	104.500	0.898	
65	200	104.500	0.898	
65	185	104.500	0.898	
66	171	104.500	0.898	
66	181	104.500	0.898	
66	164	104.500	0.898	
66	166	104.500	0.898	
66	167	104.500	0.898	
66	161	104.500	0.898	
66	192	104.500	0.898	
66	187	104.500	0.898	
66	201	104.500	0.898	
66	156	104.500	0.898	
66	170	104.500	0.898	
66	163	104.500	0.898	
66	176	104.500	0.898	
66	160	104.500	0.898	
66	185	104.500	0.898	
66	165	104.500	0.898	
66	195	104.500	0.898	
66	188	104.500	0.898	
66	186	104.500	0.898	
66	162	104.500	0.898	
66	189	104.500	0.898	
66	197	104.500	0.898	
66	191	104.500	0.898	
66	196	104.500	0.898	
66	190	104.500	0.898	
66	172	104.500	0.898	
67	168	104.500	0.898	
67	172	104.500	0.898	
67	190	104.500	0.898	
67	196	104.500	0.898	
67	189	104.500	0.898	
67	182	104.500	0.898	
67	157	104.500	0.898	
67	183	104.500	0.898	
67	191	104.500	0.898	
67	162	104.500	0.898	
67	177	104.500	0.898	
67	171	104.500	0.898	
67	197	104.500	0.898	
67	188	104.500	0.898	
67	165	104.500	0.898	
67	158	104.500	0.898	
67	193	104.500	0.898	
67	163	104.500	0.898	
67	187	104.500	0.898	
67	164	104.500	0.898	
67	161	104.500	0.898	
67	192	104.500	0.898	
67	167	104.500	0.898	
67	202	104.500	0.898	
67	186	104.500	0.898	
67	166	104.500	0.898	
68	168	104.500	0.898	
68	158	104.500	0.898	
68	173	104.500	0.898	
68	172	104.500	0.898	
68	195	104.500	0.898	
68	202	104.500	0.898	
68	169	104.500	0.898	
68	199	104.500	0.898	
68	171	104.500	0.898	
68	183	104.500	0.898	
68	170	104.500	0.898	
68	188	104.500	0.898	
68	174	104.500	0.898	
68	194	104.500	0.898	
68	192	104.500	0.898	
68	164	104.500	0.898	
68	197	104.500	0.898	
68	178	104.500	0.898	
68	189	104.500	0.898	
68	177	104.500	0.898	
68	193	104.500	0.898	
68	153	104.500	0.898	
68	196	104.500	0.898	
68	198	104.500	0.898	
68	167	104.500	0.898	
68	163	104.500	0.898	
69	197	104.500	0.898	
69	193	104.500	0.898	
69	165	104.500	0.898	
69	174	104.500	0.898	
69	199	104.500	0.898	
69	163	104.500	0.898	
69	189	104.500	0.898	
69	190	104.500	0.898	
69	175	104.500	0.898	
69	184	104.500	0.898	
69	194	104.500	0.898	
69	154	104.500	0.898	
69	172	104.500	0.898	
69	168	104.500	0.898	
69	164	104.500	0.898	
69	159	104.500	0.898	
69	170	104.500	0.898	
69	196	104.500	0.898	
69	179	104.500	0.898	
69	198	104.500	0.898	
69	171	104.500	0.898	
69	188	104.500	0.898	
69	169	104.500	0.898	
69	173	104.500	0.898	
69	195	104.500	0.898	
69	200	104.500	0.898	
70	195	104.500	0.898	
70	200	104.500	0.898	
70	169	104.500	0.898	
70	160	104.500	0.898	
70	155	104.500	0.898	
70	171	104.500	0.898	
70	176	104.500	0.898	
70	185	104.500	0.898	
70	191	104.500	0.898	
70	170	104.500	0.898	
70	196	104.500	0.898	
70	180	104.500	0.898	
70	194	104.500	0.898	
70	164	104.500	0.898	
70	190	104.500	0.898	
70	174	104.500	0.898	
70	175	104.500	0.898	
70	197	104.500	0.898	
70	166	104.500	0.898	
70	199	104.500	0.898	
70	189	104.500	0.898	
70	172	104.500	0.898	
70	168	104.500	0.898	
70	165	104.500	0.898	
70	201	104.500	0.898	
70	193	104.500	0.898	
71	186	104.500	0.898	
71	194	104.500	0.898	
71	176	104.500	0.898	
71	168	104.500	0.898	
71	156	104.500	0.898	
71	193	104.500	0.898	
71	196	104.500	0.898	
71	202	104.500	0.898	
71	190	104.500	0.898	
71	200	104.500	0.898	
71	167	104.500	0.898	
71	201	104.500	0.898	
71	197	104.500	0.898	
71	181	104.500	0.898	
71	191	104.500	0.898	
71	166	104.500	0.898	
71	195	104.500	0.898	
71	177	104.500	0.898	
71	170	104.500	0.898	
71	161	104.500	0.898	
71	192	104.500	0.898	
71	169	104.500	0.898	
71	172	104.500	0.898	
71	165	104.500	0.898	
71	171	104.500	0.898	
71	175	104.500	0.898	
72	177	104.500	0.898	
72	197	104.500	0.898	
72	188	104.500	0.898	
72	196	104.500	0.898	
72	176	104.500	0.898	
72	171	104.500	0.898	
72	195	104.500	0.898	
72	163	104.500	0.898	
72	162	104.500	0.898	
72	172	104.500	0.898	
72	187	104.500	0.898	
72	167	104.500	0.898	
72	191	104.500	0.898	
72	168	104.500	0.898	
72	182	104.500	0.898	
72	194	104.500	0.898	
72	170	104.500	0.898	
72	166	104.500	0.898	
72	173	104.500	0.898	
72	157	104.500	0.898	
72	169	104.500	0.898	
72	193	104.500	0.898	
72	202	104.500	0.898	
72	201	104.500	0.898	
72	198	104.500	0.898	
72	192	104.500	0.898	
73	177	104.500	0.898	
73	197	104.500	0.898	
73	173	104.500	0.898	
73	175	104.500	0.898	
73	178	104.500	0.898	
73	154	104.500	0.898	
73	183	104.500	0.898	
73	198	104.500	0.898	
73	199	104.500	0.898	
73	163	104.500	0.898	
73	169	104.500	0.898	
73	168	104.500	0.898	
73	194	104.500	0.898	
73	179	104.500	0.898	
73	188	104.500	0.898	
73	202	104.500	0.898	
73	158	104.500	0.898	
73	201	104.500	0.898	
73	182	104.500	0.898	
73	176	104.500	0.898	
73	200	104.500	0.898	
73	193	104.500	0.898	
73	174	104.500	0.898	
73	157	104.500	0.898	
73	172	104.500	0.898	
73	153	104.500	0.898	
74	168	104.500	0.898	
74	189	104.500	0.898	
74	155	104.500	0.898	
74	169	104.500	0.898	
74	170	104.500	0.898	
74	159	104.500	0.898	
74	198	104.500	0.898	
74	199	104.500	0.898	
74	178	104.500	0.898	
74	193	104.500	0.898	
74	201	104.500	0.898	
74	179	104.500	0.898	
74	194	104.500	0.898	
74	164	104.500	0.898	
74	154	104.500	0.898	
74	177	104.500	0.898	
74	195	104.500	0.898	
74	176	104.500	0.898	
74	184	104.500	0.898	
74	153	104.500	0.898	
74	200	104.500	0.898	
74	180	104.500	0.898	
74	202	104.500	0.898	
74	173	104.500	0.898	
74	175	104.500	0.898	
74	174	104.500	0.898	
75	185	104.500	0.898	
75	201	104.500	0.898	
75	181	104.500	0.898	
75	169	104.500	0.898	
75	199	104.500	0.898	
75	173	104.500	0.898	
75	198	104.500	0.898	
75	175	104.500	0.898	
75	180	104.500	0.898	
75	194	104.500	0.898	
75	155	104.500	0.898	
75	190	104.500	0.898	
75	170	104.500	0.898	
75	156	104.500	0.898	
75	202	104.500	0.898	
75	154	104.500	0.898	
75	176	104.500	0.898	
75	174	104.500	0.898	
75	179	104.500	0.898	
75	177	104.500	0.898	
75	165	104.500	0.898	
75	195	104.500	0.898	
75	160	104.500	0.898	
75	171	104.500	0.898	
75	196	104.500	0.898	
75	200	104.500	0.898	
76	171	104.500	0.898	
76	195	104.500	0.898	
76	196	104.500	0.898	
76	177	104.500	0.898	
76	174	104.500	0.898	
76	176	104.500	0.898	
76	197	104.500	0.898	
76	156	104.500	0.898	
76	170	104.500	0.898	
76	202	104.500	0.898	
76	155	104.500	0.898	
76	172	104.500	0.898	
76	199	104.500	0.898	
76	180	104.500	0.898	
76	200	104.500	0.898	
76	182	104.500	0.898	
76	175	104.500	0.898	
76	161	104.500	0.898	
76	186	104.500	0.898	
76	181	104.500	0.898	
76	201	104.500	0.898	
76	166	104.500	0.898	
76	157	104.500	0.898	
76	191	104.500	0.898	
76	173	104.500	0.898	
76	198	104.500	0.898	
77	196	104.500	0.898	
77	197	104.500	0.898	
77	162	104.500	0.898	
77	174	104.500	0.898	
77	167	104.500	0.898	
77	173	104.500	0.898	
77	171	104.500	0.898	
77	182	104.500	0.898	
77	172	104.500	0.898	
77	176	104.500	0.898	
77	193	104.500	0.898	
77	178	104.500	0.898	
77	168	104.500	0.898	
77	198	104.500	0.898	
77	201	104.500	0.898	
77	153	104.500	0.898	
77	200	104.500	0.898	
77	202	104.500	0.898	
77	181	104.500	0.898	
77	192	104.500	0.898	
77	175	104.500	0.898	
77	177	104.500	0.898	
77	199	104.500	0.898	
77	157	104.500	0.898	
77	187	104.500	0.898	
77	156	104.500	0.898	
78	182	104.500	0.898	
78	157	104.500	0.898	
78	181	104.500	0.898	
78	193	104.500	0.898	
78	180	104.500	0.898	
78	174	104.500	0.898	
78	162	104.500	0.898	
78	168	104.500	0.898	
78	183	104.500	0.898	
78	179	104.500	0.898	
78	158	104.500	0.898	
78	184	104.500	0.898	
78	202	104.500	0.898	
78	156	104.500	0.898	
78	188	104.500	0.898	
78	178	104.500	0.898	
78	187	104.500	0.898	
78	153	104.500	0.898	
78	155	104.500	0.898	
78	163	104.500	0.898	
78	159	104.500	0.898	
78	177	104.500	0.898	
78	199	104.500	0.898	
78	154	104.500	0.898	
78	198	104.500	0.898	
78	173	104.500	0.898	
79	164	104.500	0.898	
79	175	104.500	0.898	
79	183	104.500	0.898	
79	181	104.500	0.898	
79	198	104.500	0.898	
79	158	104.500	0.898	
79	189	104.500	0.898	
79	157	104.500	0.898	
79	160	104.500	0.898	
79	173	104.500	0.898	
79	153	104.500	0.898	
79	156	104.500	0.898	
79	169	104.500	0.898	
79	200	104.500	0.898	
79	184	104.500	0.898	
79	178	104.500	0.898	
79	182	104.500	0.898	
79	155	104.500	0.898	
79	154	104.500	0.898	
79	180	104.500	0.898	
79	159	104.500	0.898	
79	194	104.500	0.898	
79	199	104.500	0.898	
79	179	104.500	0.898	
79	174	104.500	0.898	
79	185	104.500	0.898	
80	190	104.500	0.898	
80	201	104.500	0.898	
80	156	104.500	0.898	
80	155	104.500	0.898	
80	159	104.500	0.898	
80	180	104.500	0.898	
80	175	104.500	0.898	
80	153	104.500	0.898	
80	157	104.500	0.898	
80	179	104.500	0.898	
80	170	104.500	0.898	
80	181	104.500	0.898	
80	176	104.500	0.898	
80	165	104.500	0.898	
80	174	104.500	0.898	
80	154	104.500	0.898	
80	195	104.500	0.898	
80	186	104.500	0.898	
80	185	104.500	0.898	
80	182	104.500	0.898	
80	161	104.500	0.898	
80	178	104.500	0.898	
80	199	104.500	0.898	
80	200	104.500	0.898	
80	160	104.500	0.898	
80	184	104.500	0.898	
81	202	104.500	0.898	
81	175	104.500	0.898	
81	181	104.500	0.898	
81	156	104.500	0.898	
81	187	104.500	0.898	
81	176	104.500	0.898	
81	180	104.500	0.898	
81	196	104.500	0.898	
81	155	104.500	0.898	
81	186	104.500	0.898	
81	201	104.500	0.898	
81	161	104.500	0.898	
81	182	104.500	0.898	
81	153	104.500	0.898	
81	171	104.500	0.898	
81	177	104.500	0.898	
81	179	104.500	0.898	
81	200	104.500	0.898	
81	185	104.500	0.898	
81	162	104.500	0.898	
81	160	104.500	0.898	
81	191	104.500	0.898	
81	166	104.500	0.898	
81	154	104.500	0.898	
81	157	104.500	0.898	
81	178	104.500	0.898	
82	197	104.500	0.898	
82	172	104.500	0.898	
82	179	104.500	0.898	
82	180	104.500	0.898	
82	182	104.500	0.898	
82	156	104.500	0.898	
82	181	104.500	0.898	
82	153	104.500	0.898	
82	158	104.500	0.898	
82	177	104.500	0.898	
82	176	104.500	0.898	
82	198	104.500	0.898	
82	155	104.500	0.898	
82	173	104.500	0.898	
82	187	104.500	0.898	
82	162	104.500	0.898	
82	186	104.500	0.898	
82	183	104.500	0.898	
82	161	104.500	0.898	
82	192	104.500	0.898	
82	154	104.500	0.898	
82	201	104.500	0.898	
82	157	104.500	0.898	
82	167	104.500	0.898	
82	202	104.500	0.898	
82	178	104.500	0.898	
83	164	104.500	0.898	
83	167	104.500	0.898	
83	179	104.500	0.898	
83	188	104.500	0.898	
83	182	104.500	0.898	
83	187	104.500	0.898	
83	185	104.500	0.898	
83	183	104.500	0.898	
83	159	104.500	0.898	
83	193	104.500	0.898	
83	184	104.500	0.898	
83	192	104.500	0.898	
83	161	104.500	0.898	
83	162	104.500	0.898	
83	186	104.500	0.898	
83	158	104.500	0.898	
83	178	104.500	0.898	
83	160	104.500	0.898	
83	173	104.500	0.898	
83	154	104.500	0.898	
83	153	104.500	0.898	
83	189	104.500	0.898	
83	168	104.500	0.898	
83	163	104.500	0.898	
83	198	104.500	0.898	
83	157	104.500	0.898	
84	189	104.500	0.898	
84	199	104.500	0.898	
84	160	104.500	0.898	
84	158	104.500	0.898	
84	194	104.500	0.898	
84	169	104.500	0.898	
84	178	104.500	0.898	
84	154	104.500	0.898	
84	184	104.500	0.898	
84	188	104.500	0.898	
84	180	104.500	0.898	
84	153	104.500	0.898	
84	183	104.500	0.898	
84	185	104.500	0.898	
84	179	104.500	0.898	
84	165	104.500	0.898	
84	163	104.500	0.898	
84	164	104.500	0.898	
84	162	104.500	0.898	
84	186	104.500	0.898	
84	187	104.500	0.898	
84	190	104.500	0.898	
84	174	104.500	0.898	
84	159	104.500	0.898	
84	161	104.500	0.898	
84	155	104.500	0.898	
85	165	104.500	0.898	
85	200	104.500	0.898	
85	162	104.500	0.898	
85	179	104.500	0.898	
85	195	104.500	0.898	
85	156	104.500	0.898	
85	154	104.500	0.898	
85	187	104.500	0.898	
85	191	104.500	0.898	
85	166	104.500	0.898	
85	170	104.500	0.898	
85	164	104.500	0.898	
85	190	104.500	0.898	
85	184	104.500	0.898	
85	155	104.500	0.898	
85	186	104.500	0.898	
85	160	104.500	0.898	
85	175	104.500	0.898	
85	183	104.500	0.898	
85	158	104.500	0.898	
85	180	104.500	0.898	
85	159	104.500	0.898	
85	161	104.500	0.898	
85	185	104.500	0.898	
85	189	104.500	0.898	
85	181	104.500	0.898	
86	196	104.500	0.898	
86	165	104.500	0.898	
86	157	104.500	0.898	
86	191	104.500	0.898	
86	190	104.500	0.898	
86	185	104.500	0.898	
86	171	104.500	0.898	
86	201	104.500	0.898	
86	166	104.500	0.898	
86	162	104.500	0.898	
86	186	104.500	0.898	
86	184	104.500	0.898	
86	180	104.500	0.898	
86	156	104.500	0.898	
86	192	104.500	0.898	
86	158	104.500	0.898	
86	187	104.500	0.898	
86	176	104.500	0.898	
86	159	104.500	0.898	
86	183	104.500	0.898	
86	161	104.500	0.898	
86	167	104.500	0.898	
86	182	104.500	0.898	
86	160	104.500	0.898	
86	181	104.500	0.898	
86	155	104.500	0.898	
87	187	104.500	0.898	
87	181	104.500	0.898	
87	202	104.500	0.898	
87	197	104.500	0.898	
87	160	104.500	0.898	
87	167	104.500	0.898	
87	156	104.500	0.898	
87	192	104.500	0.898	
87	186	104.500	0.898	
87	157	104.500	0.898	
87	191	104.500	0.898	
87	172	104.500	0.898	
87	166	104.500	0.898	
87	188	104.500	0.898	
87	161	104.500	0.898	
87	162	104.500	0.898	
87	183	104.500	0.898	
87	163	104.500	0.898	
87	178	104.500	0.898	
87	184	104.500	0.898	
87	182	104.500	0.898	
87	185	104.500	0.898	
87	159	104.500	0.898	
87	177	104.500	0.898	
87	153	104.500	0.898	
87	158	104.500	0.898	
88	165	104.500	0.898	
88	166	104.500	0.898	
88	193	104.500	0.898	
88	183	104.500	0.898	
88	188	104.500	0.898	
88	184	104.500	0.898	
88	159	104.500	0.898	
88	178	104.500	0.898	
88	191	104.500	0.898	
88	169	104.500	0.898	
88	194	104.500	0.898	
88	198	104.500	0.898	
88	168	104.500	0.898	
88	153	104.500	0.898	
88	172	104.500	0.898	
88	158	104.500	0.898	
88	163	104.500	0.898	
88	173	104.500	0.898	
88	187	104.500	0.898	
88	162	104.500	0.898	
88	190	104.500	0.898	
88	164	104.500	0.898	
88	192	104.500	0.898	
88	197	104.500	0.898	
88	167	104.500	0.898	
88	189	104.500	0.898	
89	188	104.500	0.898	
89	168	104.500	0.898	
89	169	104.500	0.898	
89	164	104.500	0.898	
89	163	104.500	0.898	
89	160	104.500	0.898	
89	190	104.500	0.898	
89	174	104.500	0.898	
89	170	104.500	0.898	
89	184	104.500	0.898	
89	194	104.500	0.898	
89	195	104.500	0.898	
89	166	104.500	0.898	
89	199	104.500	0.898	
89	159	104.500	0.898	
89	154	104.500	0.898	
89	189	104.500	0.898	
89	158	104.500	0.898	
89	191	104.500	0.898	
89	167	104.500	0.898	
89	185	104.500	0.898	
89	183	104.500	0.898	
89	165	104.500	0.898	
89	179	104.500	0.898	
89	192	104.500	0.898	
89	193	104.500	0.898	
90	189	104.500	0.898	
90	191	104.500	0.898	
90	194	104.500	0.898	
90	195	104.500	0.898	
90	188	104.500	0.898	
90	165	104.500	0.898	
90	161	104.500	0.898	
90	180	104.500	0.898	
90	171	104.500	0.898	
90	167	104.500	0.898	
90	175	104.500	0.898	
90	155	104.500	0.898	
90	196	104.500	0.898	
90	200	104.500	0.898	
90	192	104.500	0.898	
90	164	104.500	0.898	
90	186	104.500	0.898	
90	159	104.500	0.898	
90	170	104.500	0.898	
90	190	104.500	0.898	
90	163	104.500	0.898	
90	160	104.500	0.898	
90	185	104.500	0.898	
90	184	104.500	0.898	
90	169	104.500	0.898	
90	166	104.500	0.898	
91	196	104.500	0.898	
91	201	104.500	0.898	
91	189	104.500	0.898	
91	197	104.500	0.898	
91	156	104.500	0.898	
91	162	104.500	0.898	
91	188	104.500	0.898	
91	191	104.500	0.898	
91	164	104.500	0.898	
91	192	104.500	0.898	
91	186	104.500	0.898	
91	171	104.500	0.898	
91	161	104.500	0.898	
91	170	104.500	0.898	
91	165	104.500	0.898	
91	167	104.500	0.898	
91	190	104.500	0.898	
91	160	104.500	0.898	
91	195	104.500	0.898	
91	187	104.500	0.898	
91	166	104.500	0.898	
91	185	104.500	0.898	
91	172	104.500	0.898	
91	181	104.500	0.898	
91	163	104.500	0.898	
91	176	104.500	0.898	
92	157	104.500	0.898	
92	166	104.500	0.898	
92	177	104.500	0.898	
92	190	104.500	0.898	
92	192	104.500	0.898	
92	164	104.500	0.898	
92	193	104.500	0.898	
92	162	104.500	0.898	
92	168	104.500	0.898	
92	197	104.500	0.898	
92	183	104.500	0.898	
92	189	104.500	0.898	
92	182	104.500	0.898	
92	186	104.500	0.898	
92	196	104.500	0.898	
92	167	104.500	0.898	
92	172	104.500	0.898	
92	187	104.500	0.898	
92	202	104.500	0.898	
92	158	104.500	0.898	
92	171	104.500	0.898	
92	161	104.500	0.898	
92	163	104.500	0.898	
92	188	104.500	0.898	
92	165	104.500	0.898	
92	191	104.500	0.898	
93	197	104.500	0.898	
93	183	104.500	0.898	
93	188	104.500	0.898	
93	177	104.500	0.898	
93	202	104.500	0.898	
93	164	104.500	0.898	
93	168	104.500	0.898	
93	195	104.500	0.898	
93	171	104.500	0.898	
93	198	104.500	0.898	
93	178	104.500	0.898	
93	167	104.500	0.898	
93	196	104.500	0.898	
93	170	104.500	0.898	
93	172	104.500	0.898	
93	192	104.500	0.898	
93	163	104.500	0.898	
93	193	104.500	0.898	
93	189	104.500	0.898	
93	153	104.500	0.898	
93	194	104.500	0.898	
93	158	104.500	0.898	
93	174	104.500	0.898	
93	169	104.500	0.898	
93	199	104.500	0.898	
93	173	104.500	0.898	
94	198	104.500	0.898	
94	184	104.500	0.898	
94	199	104.500	0.898	
94	170	104.500	0.898	
94	163	104.500	0.898	
94	159	104.500	0.898	
94	197	104.500	0.898	
94	173	104.500	0.898	
94	169	104.500	0.898	
94	174	104.500	0.898	
